iteration,max_diff,R_max_diff,W_max_diff,Z_diff
1,0.6164257268767276,0.4214652363768743,0.6164257268767276,0.3946265668451258
2,0.6835106764808120,0.6835106764808120,0.6162768408499807,0.3060097602323507
3,0.8055016832841909,0.8055016832841909,0.6161442711797045,0.2919990750619694
4,0.8693846974790527,0.8693846974790527,0.6160078446650488,0.2893588830742452
5,0.9000977518352612,0.9000977518352612,0.6158611860985512,0.2889697176380231
6,0.9106800134704087,0.9106800134704087,0.6157007505300564,0.2888100777872138
7,0.9098406261002152,0.9098406261002152,0.6155240571481088,0.2885300321407719
8,0.9037750465755406,0.9037750465755406,0.6153293138199536,0.2881713183148173
9,0.8966311439438476,0.8966311439438476,0.6151153443967740,0.2877964004784534
10,0.8907388935265110,0.8907388935265110,0.6148815415617509,0.2874176225281309
11,0.8869508734931703,0.8869508734931703,0.6146277645000729,0.2870213763432100
12,0.8851199737918147,0.8851199737918147,0.6143541867849995,0.2865961186238438
13,0.8845998815371587,0.8845998815371587,0.6140611362273088,0.2861395222171439
14,0.8846479186984627,0.8846479186984627,0.6137489662905282,0.2856536357562270
15,0.8846722287233848,0.8846722287233848,0.6134179776555556,0.2851401382806246
16,0.8843290694365381,0.8843290694365381,0.6130683880792810,0.2845993249656213
17,0.8835114339185839,0.8835114339185839,0.6127003372871911,0.2840310033700290
18,0.8822788768219113,0.8822788768219113,0.6123139107341526,0.2834352279544989
19,0.8807713710058689,0.8807713710058689,0.6119091682865918,0.2828123583393030
20,0.8791363292137216,0.8791363292137216,0.6114861683565012,0.2821628343631580
21,0.8774830675336804,0.8774830675336804,0.6110449829145159,0.2814870398936876
22,0.8758663200507801,0.8758663200507801,0.6105857029607535,0.2807853119720796
23,0.8742919901420699,0.8742919901420699,0.6101084367522739,0.2800579929352998
24,0.8727348062773665,0.8727348062773665,0.6096133041843376,0.2793054522856042
25,0.8711581832559211,0.8711581832559211,0.6091004304759439,0.2785280779253295
26,0.8695297018069703,0.8695297018069703,0.6085699412771223,0.2777262633261023
27,0.8678294063674971,0.8678294063674971,0.6080219600821812,0.2769004041184326
