iteration,max_diff,ave_diff,max_diff_true,ave_diff_true
1,0.587959583231,0.308643688375,0.950488865879,0.499975769056
2,0.791519354799,0.403995694728,0.879839132021,0.449499222825
3,0.982735390394,0.493547196452,0.423635379376,0.208088395574
4,0.002072233043,0.001742786773,32.386918353090,16.189551275163
5,0.099725273254,0.048721305591,32.341002418969,16.166320955374
6,0.088760957814,0.043695987226,29.398579368385,14.686581475211
7,0.079099296365,0.039116010350,26.979589304164,13.466127777187
8,0.070837077473,0.035133274130,24.963894107048,12.452864130871
9,0.063829293201,0.031721619479,23.268238157373,11.602519228591
10,0.057880984586,0.028807008293,21.826200582991,10.880551127425
11,0.052808563059,0.026310412956,20.586539089559,10.260633464268
12,0.048455965892,0.024161134694,19.509987453666,9.722745458356
13,0.044695575161,0.022299755842,18.566340440619,9.251565367045
14,0.041424552455,0.020677579370,17.732168897579,8.835252291127
15,0.038560339460,0.019255063786,16.989115214623,8.464553753655
16,0.036036553022,0.018000155176,16.322642019025,8.132158000910
17,0.033799584513,0.016886810743,15.721115456382,7.832223171858
18,0.031805893713,0.015893780176,15.175130555085,7.560032744609
19,0.030019892534,0.015003630453,14.677010923826,7.311741095952
20,0.028412300678,0.014201976086,14.220434328006,7.084183701126
21,0.026958868832,0.013476874572,13.800149739093,6.874734073659
22,0.025639384777,0.012818351731,13.411761403965,6.681194818862
23,0.024436896393,0.012218028140,13.051562466270,6.501713832466
24,0.023337379826,0.011668823960,12.716405570285,6.334719219452
25,0.022329874573,0.011164724578,12.403601326219,6.178868287211
26,0.021402169153,0.010700593551,12.110837959045,6.033007221429
27,0.020545438016,0.010272022465,11.836117207305,5.896138944893
28,0.019752110792,0.009875209750,11.577702794163,5.767397299508
29,0.019015626535,0.009506862323,11.334078705068,5.646026155327
30,0.018330275038,0.009164115325,11.103915174497,5.531362389232
31,0.017691066477,0.008844466258,10.886040777926,5.422821925767
32,0.017093623806,0.008545720673,10.679419393033,5.319888218484
33,0.016534093488,0.008265947160,10.483131070400,5.222102689590
34,0.016009071090,0.008003439850,10.296356063174,5.129056751075
35,0.015515538987,0.007756687054,10.118361424717,5.040385110843
36,0.015050813975,0.007524344895,9.948489705833,4.955760129013
37,0.014612503033,0.007305215064,9.786149378033,4.874887037222
38,0.014198465810,0.007098225965,9.630806683134,4.797499870828
39,0.013806782703,0.006902416667,9.481978667401,4.723357992988
40,0.013435727574,0.006716923212,9.339227204076,4.652243112456
41,0.013083744365,0.006540966868,9.202153844355,4.583956715108
42,0.012749426976,0.006373844030,9.070395365734,4.518317843648
43,0.012431501893,0.006214917509,8.943619909818,4.455161171567
44,0.012128813148,0.006063608981,8.821523620344,4.394335326748
45,0.011840309254,0.005919392443,8.703827707267,4.335701427673
46,0.011565031824,0.005781788502,8.590275875076,4.279131801361
47,0.011302105624,0.005650359391,8.480632063553,4.224508857160
48,0.011050729868,0.005524704606,8.374678457434,4.171724094668
49,0.010810170564,0.005404457072,8.272213728240,4.120677227441
50,0.010579753776,0.005289279770,8.173051477182,4.071275406967
51,0.010358859683,0.005178862754,8.077018852702,4.023432533728
52,0.010146917314,0.005072920524,7.983955320145,3.977068644094
53,0.009943399887,0.004971189682,7.893711564286,3.932109363464
54,0.009747820657,0.004873426864,7.806148508208,3.888485417396
55,0.009559729231,0.004779406886,7.721136434322,3.846132193658
56,0.009378708268,0.004688921097,7.638554195270,3.804989349075
57,0.009204370535,0.004601775905,7.558288504118,3.765000455890
58,0.009036356266,0.004517791454,7.480233294655,3.726112683071
59,0.008874330795,0.004436800441,7.404289143792,3.688276508558
60,0.008717982423,0.004358647048,7.330362749118,3.651445458994
61,0.008567020503,0.004283185984,7.258366455515,3.615575873914
62,0.008421173705,0.004210281617,7.188217825519,3.580626691711
63,0.008280188454,0.004139807191,7.119839248746,3.546559255086
64,0.008143827511,0.004071644123,7.053157586284,3.513337133906
65,0.008011868695,0.004005681351,6.988103846415,3.480925963675
66,0.007884103711,0.003941814762,6.924612888491,3.449293298035
67,0.007760337093,0.003879946654,6.862623152119,3.418408473867
68,0.007640385242,0.003819985256,6.802076409155,3.388242487765
69,0.007524075539,0.003761844290,6.742917536284,3.358767882756
70,0.007411245551,0.003705442566,6.685094306200,3.329958644294
