iteration,max_diff,R_max_diff,W_max_diff,Z_diff
1,3.8930756350849096,3.8930756350849096,0.0337853141632319,1.3282151481290878
2,1.2301043579919508,1.2301043579919508,0.0400298851074262,0.3114432972329888
3,0.1672008911011625,0.1672008911011625,0.0423067913617403,0.0100546126463652
4,0.1384527069886604,0.1384527069886604,0.0430585530061736,0.0187983409896660
5,0.1382406024376032,0.1382406024376032,0.0432166378485827,0.0188244104249443
6,0.0882706903464825,0.0882706903464825,0.0431171484972889,0.0082384252551342
7,0.0492001956584020,0.0492001956584020,0.0430295424755609,0.0033145625023018
8,0.0429540425253735,0.0202090539571388,0.0429540425253735,0.0012733723860649
9,0.0428895793517919,0.0120087046306943,0.0428895793517919,0.0005790834100706
10,0.0428342370091436,0.0257926463846371,0.0428342370091436,0.0004258914903031
11,0.0427855963127305,0.0334674656241274,0.0427855963127305,0.0004326272707826
12,0.0427410237413129,0.0365928417336491,0.0427410237413129,0.0004520945419982
13,0.0427290568180984,0.0349072160292630,0.0427290568180984,0.0004389327262135
14,0.0427128707324014,0.0332182892756018,0.0427128707324014,0.0004289536985954
15,0.0426922669728039,0.0316986930355472,0.0426922669728039,0.0004226541305638
16,0.0426671241318866,0.0304561099531867,0.0426671241318866,0.0004192880843080
17,0.0426374131316422,0.0295359325941983,0.0426374131316422,0.0004176859656002
18,0.0426031878661603,0.0289310419916495,0.0426031878661603,0.0004168406442677
19,0.0425645626203040,0.0285966601406130,0.0425645626203040,0.0004161435547040
20,0.0425216845742472,0.0284669760376433,0.0425216845742472,0.0004153492093239
21,0.0424747077642051,0.0284704880611998,0.0424747077642051,0.0004144241253673
22,0.0424237726797171,0.0285419404736218,0.0424237726797171,0.0004134061796786
23,0.0423689934486008,0.0286298683036670,0.0423689934486008,0.0004123276289620
24,0.0423104526650716,0.0286997769838700,0.0423104526650716,0.0004111961481543
25,0.0422482025828702,0.0287337028636636,0.0422482025828702,0.0004100046560156
26,0.0421822706777114,0.0287272857128498,0.0421822706777114,0.0004087448093455
27,0.0421126674130896,0.0286855703849147,0.0421126674130896,0.0004074132757691
28,0.0420393942865774,0.0286186156121540,0.0420393942865774,0.0004060111459178
29,0.0419624507335044,0.0285377091402193,0.0419624507335044,0.0004045409163244
30,0.0418818390688159,0.0284526528885592,0.0418818390688159,0.0004030043900468
31,0.0417975672264346,0.0283702600316663,0.0417975672264346,0.0004014023105464
32,0.0417096495151350,0.0282939491269168,0.0417096495151350,0.0003997349596839
33,0.0416181059007807,0.0282241566662502,0.0416181059007807,0.0003980027626197
34,0.0415229604395129,0.0281592233057242,0.0415229604395129,0.0003962064808861
35,0.0414242394523487,0.0280964259693968,0.0414242394523487,0.0003943470868265
36,0.0413219698967587,0.0280329016211857,0.0413219698967587,0.0003924255780677
37,0.0412161782094173,0.0279663086694587,0.0412161782094173,0.0003904428913545
38,0.0411068897145328,0.0278951718847691,0.0411068897145328,0.0003883999212329
39,0.0409941285481556,0.0278189371813509,0.0409941285481556,0.0003862975740032
40,0.0408779179581424,0.0277378136883373,0.0408779179581424,0.0003841368000887
41,0.0407582808041808,0.0276525008163495,0.0407582808041808,0.0003819185928793
42,0.0406352400931948,0.0275638925031775,0.0406352400931948,0.0003796439719235
43,0.0405088194268629,0.0274728281200946,0.0405088194268629,0.0003773139700672
44,0.0403790432926480,0.0273799291984025,0.0403790432926480,0.0003749296312140
45,0.0402459371826760,0.0272855315611814,0.0402459371826760,0.0003724920145261
46,0.0401095275656198,0.0271896994661976,0.0401095275656198,0.0003700021984291
47,0.0399698417604833,0.0270922948375966,0.0399698417604833,0.0003674612811999
48,0.0398269077677848,0.0269930706984057,0.0398269077677848,0.0003648703790545
49,0.0396807541066062,0.0268917616190480,0.0396807541066062,0.0003622306239182
50,0.0395314096906738,0.0267881524152689,0.0395314096906738,0.0003595431621712
51,0.0393789037586226,0.0266821163539973,0.0393789037586226,0.0003568091543580
52,0.0392232658574671,0.0265736231837712,0.0392232658574671,0.0003540297751250
53,0.0390645258669410,0.0264627237459549,0.0390645258669410,0.0003512062128372
54,0.0389027140468707,0.0263495211049151,0.0389027140468707,0.0003483396688195
55,0.0387378610896457,0.0262341382872564,0.0387378610896457,0.0003454313564915
56,0.0385699981636614,0.0261166906502336,0.0385699981636614,0.0003424825005411
57,0.0383991569394374,0.0259972676662864,0.0383991569394374,0.0003394943362245
58,0.0382253695961348,0.0258759255308896,0.0382253695961348,0.0003364681087574
59,0.0380486688110585,0.0257526892444234,0.0380486688110585,0.0003334050726426
60,0.0378690877376978,0.0256275611114613,0.0378690877376978,0.0003303064909387
61,0.0376866599788039,0.0255005320268162,0.0376866599788039,0.0003271736345411
62,0.0375014195602730,0.0253715922934818,0.0375014195602730,0.0003240077814263
63,0.0373134009098060,0.0252407397039701,0.0373134009098060,0.0003208102159060
64,0.0371226388421470,0.0251079838333988,0.0371226388421470,0.0003175822279087
65,0.0369291685507159,0.0249733466121993,0.0369291685507159,0.0003143251122689
66,0.0367330256040536,0.0248368600498261,0.0367330256040536,0.0003110401679920
67,0.0365342459448206,0.0246985623771029,0.0365342459448206,0.0003077286974986
68,0.0363328658890995,0.0245584938858106,0.0363328658890995,0.0003043920059222
69,0.0361289221242541,0.0244166934701259,0.0361289221242541,0.0003010314003610
70,0.0359224517043584,0.0242731964515976,0.0359224517043584,0.0002976481891502
71,0.0357134920429836,0.0241280338300999,0.0357134920429836,0.0002942436811533
72,0.0355020809037513,0.0239812327487433,0.0355020809037513,0.0002908191850137
73,0.0352882563894252,0.0238328177468662,0.0352882563894252,0.0002873760084843
74,0.0350720569304162,0.0236828123121413,0.0350720569304162,0.0002839154576648
75,0.0348535212734525,0.0235312403048168,0.0348535212734525,0.0002804388363176
