iteration,max_diff,R_max_diff,W_max_diff,Z_diff
1,4.0220430389609456,4.0220430389609456,0.0334786704767612,1.3783071557983355
2,0.9766429674287154,0.9766429674287154,0.0406322375003677,0.2232539409397526
3,0.0427007885854310,0.0278951447725067,0.0427007885854310,0.0004169266079995
4,0.1960839853191483,0.1960839853191483,0.0433580001828587,0.0398110279258791
5,0.1416974709996862,0.1416974709996862,0.0432586360627243,0.0203789222970060
6,0.0964123022945844,0.0964123022945844,0.0431678297736554,0.0098330040840869
7,0.0593506550941850,0.0593506550941850,0.0430868694462400,0.0044096077576454
8,0.0430159633264878,0.0301446751050031,0.0430159633264878,0.0018453977828345
9,0.0429545883777181,0.0081510973662418,0.0429545883777181,0.0007908976201643
10,0.0429017187136320,0.0202234069997214,0.0429017187136320,0.0004619353678471
11,0.0428559845332664,0.0314306861654390,0.0428559845332664,0.0004260176800555
12,0.0428157963791873,0.0379323976171725,0.0428157963791873,0.0004670780894494
13,0.0428080595603506,0.0366074330938939,0.0428080595603506,0.0004541178684149
14,0.0427976941357506,0.0351577426361506,0.0427976941357506,0.0004422976047713
15,0.0427845579848438,0.0337031547927623,0.0427845579848438,0.0004328964482188
16,0.0427685214691004,0.0323415827480220,0.0427685214691004,0.0004262954115138
17,0.0427494874706808,0.0311455541226157,0.0427494874706808,0.0004222007202722
18,0.0427274001989583,0.0301604740017213,0.0427274001989583,0.0004199530309964
19,0.0427022465440982,0.0294054062994509,0.0427022465440982,0.0004188188805567
20,0.0426740519577723,0.0288762002192836,0.0426740519577723,0.0004181912023878
21,0.0426428726032428,0.0285503598742396,0.0426428726032428,0.0004176756676490
22,0.0426087854791472,0.0283928703542163,0.0426087854791472,0.0004170825207092
23,0.0425718780860880,0.0283621818723616,0.0425718780860880,0.0004163655640425
24,0.0425322389316275,0.0284156672476687,0.0425322389316275,0.0004155499815493
25,0.0424899497992727,0.0285140569955667,0.0424899497992727,0.0004146766410474
26,0.0424450803042723,0.0286245731041227,0.0424450803042723,0.0004137728036304
27,0.0423976848814760,0.0287226890148768,0.0423976848814760,0.0004128456180499
28,0.0423478020388022,0.0287926141946901,0.0423478020388022,0.0004118885338172
29,0.0422954554855062,0.0288267242621504,0.0422954554855062,0.0004108909429605
30,0.0422406566128750,0.0288242289879836,0.0422406566128750,0.0004098450470754
31,0.0421834077600955,0.0287893942841790,0.0421834077600955,0.0004087481714693
32,0.0421237057263438,0.0287296181513411,0.0421237057263438,0.0004076016361584
33,0.0420615450738172,0.0286536142450461,0.0420615450738172,0.0004064083168144
34,0.0419969208855997,0.0285698909966572,0.0419969208855997,0.0004051706325535
35,0.0419298307769396,0.0284856398843627,0.0419298307769396,0.0004038897051055
36,0.0418602760903427,0.0284060734779643,0.0418602760903427,0.0004025655529410
37,0.0417882623187666,0.0283341905673715,0.0417882623187666,0.0004011977585366
38,0.0417137988866544,0.0282708978910511,0.0417137988866544,0.0003997860717893
39,0.0416368984703556,0.0282153887053107,0.0416368984703556,0.0003983306791399
40,0.0415575760576453,0.0281656678070536,0.0415575760576453,0.0003968321480251
41,0.0414758479349194,0.0281191183212958,0.0414758479349194,0.0003952912113401
42,0.0413917307575836,0.0280730235574755,0.0413917307575836,0.0003937085659236
43,0.0413052408129841,0.0280249826557066,0.0413052408129841,0.0003920847795539
44,0.0412163935346970,0.0279731867153204,0.0412163935346970,0.0003904203077064
45,0.0411252032796534,0.0279165484171660,0.0411252032796534,0.0003887155664641
46,0.0410316833409814,0.0278546997031536,0.0410316833409814,0.0003869710014484
47,0.0409358461428525,0.0277878870205101,0.0409358461428525,0.0003851871193044
48,0.0408377035500402,0.0277168013813878,0.0408377035500402,0.0003833644804272
49,0.0407372672234218,0.0276423815051895,0.0407372672234218,0.0003815036718886
50,0.0406345489609439,0.0275656238649162,0.0406345489609439,0.0003796052820436
51,0.0405295609784879,0.0274874252821592,0.0405295609784879,0.0003776698890500
52,0.0404223161031982,0.0274084736906543,0.0404223161031982,0.0003756980636591
53,0.0403128278700147,0.0273291925711070,0.0403128278700147,0.0003736903792478
54,0.0402011105278599,0.0272497357684618,0.0402011105278599,0.0003716474209345
55,0.0400871789734708,0.0271700228907296,0.0400871789734708,0.0003695697893656
56,0.0399710486374845,0.0270898017043333,0.0399710486374845,0.0003674580991195
57,0.0398527353491340,0.0270087228637779,0.0398527353491340,0.0003653129743782
58,0.0397322552035455,0.0269264135476026,0.0397322552035455,0.0003631350450983
59,0.0396096244503064,0.0268425394764488,0.0396096244503064,0.0003609249453323
60,0.0394848594150584,0.0267568486137444,0.0394848594150584,0.0003586833136314
61,0.0393579764586568,0.0266691938652310,0.0393579764586568,0.0003564107944252
62,0.0392289919720321,0.0265795356887071,0.0392289919720321,0.0003541080391868
63,0.0390979224000370,0.0264879282692586,0.0390979224000370,0.0003517757066681
64,0.0389647842846549,0.0263944945833391,0.0389647842846549,0.0003494144623608
65,0.0388295943170182,0.0262993962402126,0.0388295943170182,0.0003470249775267
66,0.0386923693884745,0.0262028035871986,0.0386923693884745,0.0003446079284212
67,0.0385531266329989,0.0261048704435703,0.0385531266329989,0.0003421639958070
68,0.0384118834560329,0.0260057162897381,0.0384118834560329,0.0003396938648632
69,0.0382686575477819,0.0259054170877353,0.0382686575477819,0.0003371982251850
70,0.0381234668816749,0.0258040044077524,0.0381234668816749,0.0003346777707534
71,0.0379763297007319,0.0257014713733064,0.0379763297007319,0.0003321331997210
72,0.0378272644958306,0.0255977832187424,0.0378272644958306,0.0003295652140781
73,0.0376762899802806,0.0254928899969479,0.0376762899802806,0.0003269745192445
74,0.0375234250647992,0.0253867391310106,0.0375234250647992,0.0003243618237293
75,0.0373686888361279,0.0252792859694565,0.0373686888361279,0.0003217278388003
76,0.0372121005413561,0.0251705011531031,0.0372121005413561,0.0003190732782655
77,0.0370536795787676,0.0250603743024363,0.0370536795787676,0.0003163988582488
78,0.0368934454948928,0.0249489141746842,0.0368934454948928,0.0003137052969312
79,0.0367314179865772,0.0248361459365813,0.0367314179865772,0.0003109933143105
80,0.0365676169063498,0.0247221065059996,0.0365676169063498,0.0003082636318951
81,0.0364020622692022,0.0246068390235285,0.0364020622692022,0.0003055169724038
82,0.0362347742590285,0.0244903874451718,0.0362347742590285,0.0003027540594871
83,0.0360657732333516,0.0243727920432497,0.0360657732333516,0.0002999756174430
84,0.0358950797254720,0.0242540863196236,0.0358950797254720,0.0002971823709799
85,0.0357227144437164,0.0241342955301594,0.0357227144437164,0.0002943750449097
86,0.0355486982679550,0.0240134367413221,0.0355486982679550,0.0002915543639306
87,0.0353730522439283,0.0238915201252093,0.0353730522439283,0.0002887210523151
88,0.0351957975761503,0.0237685510683343,0.0351957975761503,0.0002858758336904
89,0.0350169556202193,0.0236445326261059,0.0350169556202193,0.0002830194307239
90,0.0348365478753008,0.0235194678895285,0.0348365478753008,0.0002801525648722
91,0.0346545959773756,0.0233933619236683,0.0346545959773756,0.0002772759561302
92,0.0344711216936194,0.0232662230642968,0.0344711216936194,0.0002743903227515
