iteration,max_diff,ave_diff,max_diff_true,ave_diff_true
1,0.975354393431,0.512002841772,0.951334088689,0.481850563037
2,0.481631648216,0.230067521940,1.018845698321,0.519545303391
3,0.137323506831,0.068135783558,0.384657511319,0.204163742964
4,0.075187192665,0.037375561975,0.220890315873,0.121945577115
5,0.050107809383,0.024667081586,0.135514191576,0.079974871142
6,0.035718141842,0.017512931062,0.081331060898,0.053573795049
7,0.026039749757,0.012758157097,0.045827109702,0.035462015337
8,0.018915360479,0.009282108977,0.045770341031,0.022594614298
9,0.013397364488,0.006599079896,0.045722038878,0.023269946750
10,0.009011919951,0.004469014900,0.045680623982,0.029683600369
11,0.005508541159,0.002761636697,0.045644803646,0.033982784703
12,0.001210501325,0.000572786813,0.045613425074,0.036618081302
13,0.001420589926,0.000673761484,0.045609230057,0.036065522622
14,0.001551973708,0.000738211660,0.045603610762,0.035414665433
15,0.001608816737,0.000767993450,0.045596467981,0.034700476706
16,0.001596879885,0.000765662552,0.045587692771,0.033956308307
17,0.001524238420,0.000734825898,0.045577178175,0.033213229174
18,0.001401105560,0.000680076949,0.045564827040,0.032498986944
19,0.001239282174,0.000606758198,0.045550557590,0.031837007873
20,0.001051422992,0.000520638075,0.045534307186,0.031245612980
21,0.000850235668,0.000427554077,0.045516034392,0.030737545379
22,0.000650592350,0.000333062962,0.045495719463,0.030319852130
23,0.000473178749,0.000242131656,0.045473363416,0.029994120999
24,0.000309724995,0.000158894380,0.045448985904,0.029757035544
25,0.000166424168,0.000086491764,0.045422622161,0.029601183117
26,0.000047467543,0.000026997382,0.045394319353,0.029516032074
27,0.000086966737,0.000042420873,0.045364132622,0.029488987743
28,0.000149549990,0.000075361690,0.045332121151,0.029506440689
29,0.000184406307,0.000095080089,0.045298344494,0.029554733103
30,0.000195003795,0.000103041339,0.045262859378,0.029620986800
31,0.000185735191,0.000101182414,0.045225717138,0.029693755990
32,0.000161485706,0.000091715880,0.045186961836,0.029763487232
33,0.000127234655,0.000076945364,0.045146629124,0.029822785820
34,0.000087712484,0.000059103105,0.045104745796,0.029866501426
35,0.000047327624,0.000040216760,0.045061329968,0.029891655743
