iteration,max_diff,ave_diff,max_diff_true,ave_diff_true
1,0.653288425813,0.342937431528,0.951333906976,0.481851311409
2,0.579989170081,0.295031777911,0.859635222338,0.438936241055
3,0.586062802397,0.293561398669,0.665806765771,0.345972582065
4,0.469136678320,0.233186821757,0.192647492991,0.111256883792
5,0.239170708390,0.119606613114,0.520829324681,0.277284618181
6,0.096142734446,0.047708517063,0.993659534830,0.515367898916
7,0.083221925754,0.041394892014,0.822471664725,0.428567432198
8,0.072317410172,0.036018393937,0.684626605888,0.359009426582
9,0.063152857757,0.031478385802,0.572418905258,0.302549904559
10,0.055426452729,0.027639672359,0.480001050315,0.256126751520
11,0.048867656838,0.024374631415,0.403022734985,0.217497652813
12,0.043253248281,0.021575720030,0.338254431510,0.185013134911
13,0.038405081563,0.019156168457,0.283280009128,0.157446385474
14,0.034182649270,0.017047091073,0.236270627966,0.133872530161
15,0.030475318752,0.015194017267,0.195823877635,0.113584402706
16,0.027195703630,0.013553795139,0.160850153257,0.096033757829
17,0.024274399940,0.012092080389,0.130492072627,0.080789912402
18,0.021655929461,0.010781377671,0.104066802012,0.067510313050
19,0.019295649487,0.009599537053,0.081024304668,0.055919319907
20,0.017157404846,0.008528605546,0.060916742625,0.045792708943
21,0.015211739914,0.007553949178,0.045602652066,0.036946201913
22,0.013434530402,0.006663579216,0.045569956579,0.029226868230
23,0.011805929669,0.005847632079,0.045539482741,0.022506600056
24,0.010309551264,0.005097965073,0.045511146390,0.019975259507
25,0.008931829659,0.004407839722,0.045484857575,0.024852362132
26,0.007661515990,0.003771671588,0.045460521238,0.029142884362
27,0.006489276570,0.003184830769,0.045438037771,0.032785436355
28,0.000245581486,0.000109030897,0.045417303481,0.035840469719
29,0.000309164361,0.000137313652,0.045416355978,0.035735221435
30,0.000367489989,0.000163295125,0.045415132184,0.035602634534
31,0.000420811193,0.000187091128,0.045413633075,0.035444908071
32,0.000469081485,0.000208684109,0.045411856299,0.035264128193
33,0.000512159142,0.000228013643,0.045409797549,0.035062397939
34,0.000549882705,0.000245009869,0.045407451197,0.034841879701
35,0.000582105509,0.000259608759,0.045404810660,0.034604805352
36,0.000608713754,0.000271760079,0.045401868653,0.034353471566
37,0.000629636768,0.000281431903,0.045398617381,0.034090227306
38,0.000644853027,0.000288613244,0.045395048699,0.033817456818
39,0.000654393538,0.000293315537,0.045391154254,0.033537559897
40,0.000658343387,0.000295573323,0.045386925613,0.033252930528
41,0.000656841889,0.000295444324,0.045382354384,0.032965934671
42,0.000650081555,0.000293009025,0.045377432319,0.032678887771
43,0.000638306061,0.000288369831,0.045372151423,0.032394032476
44,0.000621807291,0.000281649831,0.045366504040,0.032113517003
45,0.000600921580,0.000272991239,0.045360482946,0.031839374534
46,0.000576025216,0.000262553522,0.045354081420,0.031573503998
47,0.000547529316,0.000250511270,0.045347293314,0.031317652571
48,0.000515874145,0.000237051834,0.045340113113,0.031073400175
49,0.000481523016,0.000222372793,0.045332535980,0.030842146227
50,0.000444955859,0.000206679276,0.045324557797,0.030625098868
51,0.000406662586,0.000190181202,0.045316175193,0.030423266810
52,0.000367136391,0.000173090482,0.045307385558,0.030237453932
53,0.000326867081,0.000155618227,0.045298187058,0.030068256689
54,0.000286334587,0.000137972023,0.045288578624,0.029916064329
55,0.000246002763,0.000120353315,0.045278559945,0.029781061882
56,0.000206313577,0.000102954936,0.045268131446,0.029663235826
57,0.000167681799,0.000085958840,0.045257294253,0.029562382269
58,0.000130990591,0.000069534056,0.045246050160,0.029478117471
59,0.000099901106,0.000053834902,0.045234401582,0.029409890462
60,0.000072082426,0.000038999479,0.045222351498,0.029356997503
61,0.000046006726,0.000025148465,0.045209903404,0.029318598087
62,0.000021867400,0.000012384210,0.045197061241,0.029293732188
63,0.000023152853,0.000009358460,0.045183829336,0.029281338423
64,0.000045874289,0.000020010789,0.045170212334,0.029280272822
65,0.000065620732,0.000029378589,0.045156215128,0.029289327873
66,0.000082350305,0.000037435608,0.045141842791,0.029307251557
67,0.000096063601,0.000044173990,0.045127100509,0.029332766054
68,0.000106801498,0.000049603472,0.045111993512,0.029364585887
69,0.000114642490,0.000053750359,0.045096527015,0.029401435226
70,0.000119699587,0.000056656317,0.045080706152,0.029442064161
71,0.000122116875,0.000058376993,0.045064535923,0.029485263748
72,0.000122065801,0.000058980522,0.045048021141,0.029529879679
73,0.000119741253,0.000058545919,0.045031166385,0.029574824441
74,0.000115357516,0.000057161406,0.045013975958,0.029619087888
75,0.000109144165,0.000054922699,0.044996453853,0.029661746154
76,0.000101341959,0.000051931271,0.044978603725,0.029701968872
77,0.000092198797,0.000048292637,0.044960428861,0.029739024696
78,0.000081965792,0.000044114660,0.044941932172,0.029772285137
79,0.000070893502,0.000039505921,0.044923116176,0.029801226764
80,0.000059228375,0.000034574159,0.044903982993,0.029825431811
81,0.000047209434,0.000029424805,0.044884534350,0.029844587286
82,0.000035065244,0.000024159621,0.044864771585,0.029858482664
83,0.000023148761,0.000018875457,0.044844695657,0.029867006267
84,0.000019813099,0.000013663147,0.044824307165,0.029870140462
85,0.000020112472,0.000008606731,0.044803606368,0.029867955790
86,0.000020412194,0.000012097480,0.044782593208,0.029860604167
87,0.000020712513,0.000016853048,0.044761267338,0.029848311293
88,0.000029566589,0.000021251903,0.044739628155,0.029831368421
89,0.000037554848,0.000025245090,0.044717674829,0.029810123618
90,0.000044472446,0.000028793216,0.044695406339,0.029784972675
91,0.000050266389,0.000031866521,0.044672821507,0.029756349812
92,0.000054905747,0.000034444801,0.044649919036,0.029724718303
93,0.000058380924,0.000036517192,0.044626697544,0.029690561186
94,0.000060702635,0.000038081838,0.044603155597,0.029654372163
95,0.000061900629,0.000039145421,0.044579291747,0.029616646834
96,0.000062022164,0.000039722603,0.044555104562,0.029577874366
97,0.000061277158,0.000039835362,0.044530592655,0.029538529710
98,0.000060628055,0.000039512243,0.044505754714,0.029499066457
99,0.000059498066,0.000038787558,0.044480589530,0.029459910413
100,0.000057666415,0.000037700513,0.044455096014,0.029421453960
101,0.000055207878,0.000036294317,0.044429273219,0.029384051253
102,0.000052203689,0.000034615253,0.044403120357,0.029348014296
103,0.000048739882,0.000032711758,0.044376636813,0.029313609913
104,0.000044905637,0.000030633503,0.044349822149,0.029281057630
105,0.000040791652,0.000028430494,0.044322676118,0.029250528448
106,0.000036488569,0.000026152222,0.044295198659,0.029222144495
107,0.000032085470,0.000023846847,0.044267389901,0.029195979523
108,0.000027668480,0.000021560458,0.044239250160,0.029172060191
109,0.000027581451,0.000019336389,0.044210779930,0.029150368089
110,0.000027897309,0.000017214625,0.044181979876,0.029130842420
111,0.000028212264,0.000015258523,0.044152850822,0.029113383282
112,0.000028526191,0.000013757275,0.044123393737,0.029097855440
113,0.000028838981,0.000013153111,0.044093609723,0.029084092528
114,0.000029150541,0.000013305755,0.044063499995,0.029071901567
115,0.000029460795,0.000013949017,0.044033065866,0.029061067723
