iteration,max_diff,ave_diff,max_diff_true,ave_diff_true
1,0.685796057881,0.360001998121,0.951334068476,0.481850696799
2,0.671183665364,0.340831554163,0.845113555241,0.432431091163
3,0.529061888239,0.260681404260,0.528957571618,0.277793074084
4,0.246802501953,0.119247740777,0.044874001059,0.022154756967
5,0.073256814880,0.034601604597,0.309148992425,0.168670163803
6,0.060244766162,0.028863376466,0.219790989700,0.126583166484
7,0.048856618320,0.023598889286,0.150577440062,0.093390162004
8,0.039062442318,0.018959174317,0.099914215300,0.067472050284
9,0.030686882663,0.014933486008,0.062351667916,0.047408180303
10,0.023542208469,0.011468042995,0.045406595552,0.032061236622
11,0.017468573084,0.008505346766,0.045344513180,0.020538761073
12,0.012341241901,0.005996203446,0.045290307137,0.024171641345
13,0.008066522164,0.003901739174,0.045243054829,0.029986160511
14,0.000900768291,0.000450180072,0.045201650750,0.033732460303
15,0.001027221966,0.000514243474,0.045195165179,0.033295791821
16,0.001084501715,0.000543942381,0.045186600654,0.032796448170
17,0.001080058604,0.000542812141,0.045175879481,0.032267660449
18,0.001023285860,0.000515350665,0.045162915735,0.031739355852
19,0.000925474888,0.000467018440,0.045147630455,0.031237204715
20,0.000799093061,0.000403892713,0.045129960175,0.030781648168
21,0.000656804352,0.000332212702,0.045109861651,0.030387253533
22,0.000508998580,0.000257918931,0.045087313761,0.030062514764
23,0.000365482201,0.000186250567,0.045062317094,0.029810112033
24,0.000234694092,0.000121442242,0.045034891717,0.029627577957
25,0.000122811584,0.000066542254,0.045005073627,0.029508273123
26,0.000033615302,0.000023355986,0.044972910406,0.029442549092
27,0.000057376445,0.000034806677,0.044938456573,0.029418971988
28,0.000092581928,0.000055377232,0.044901769095,0.029425491122
29,0.000106958038,0.000065227974,0.044862903395,0.029450460206
30,0.000104418389,0.000066186606,0.044821910132,0.029483447937
31,0.000089566525,0.000060408831,0.044778832888,0.029515805162
32,0.000066751675,0.000050142134,0.044733706818,0.029540983514
33,0.000047053067,0.000037523596,0.044686558202,0.029554623119
34,0.000048964780,0.000024422891,0.044637404808,0.029554443544
35,0.000050872814,0.000027201052,0.044586256872,0.029539982563
36,0.000052781410,0.000038686442,0.044533118533,0.029512232146
37,0.000057516558,0.000047468037,0.044477989512,0.029473221013
38,0.000069048847,0.000053324684,0.044420866849,0.029425589119
39,0.000074953793,0.000056378969,0.044361746545,0.029372192509
40,0.000075894148,0.000057016008,0.044300624976,0.029315767927
41,0.000072905851,0.000055793046,0.044237500000,0.029258676493
42,0.000067223038,0.000053349699,0.044172371711,0.029202735463
43,0.000066208478,0.000050327053,0.044105242831,0.029149137559
44,0.000068116537,0.000047301769,0.044036118788,0.029098449314
45,0.000070015389,0.000044738876,0.043965007507,0.029050673863
46,0.000071903542,0.000042964569,0.043891919009,0.029005359917
47,0.000073780054,0.000042158152,0.043816864879,0.028961737386
48,0.000075644515,0.000042360507,0.043739857696,0.028918860919
49,0.000077496980,0.000043495302,0.043660910473,0.028875745170
50,0.000079337864,0.000045398519,0.043580036172,0.028831479345
