iteration,max_diff,ave_diff,max_diff_true,ave_diff_true
1,0.867960635756,0.455627528872,0.951333978340,0.481852465473
2,0.389564142824,0.195219775184,0.631427931069,0.328952358583
3,0.376322404850,0.183904215818,0.396214910054,0.211710813284
4,0.081048133000,0.040190110763,0.044399537942,0.035632383630
5,0.016134765375,0.007389270869,0.050651121299,0.041861401128
6,0.031440000237,0.015126128059,0.044602432498,0.034237680076
7,0.022775995914,0.011004144182,0.044520683534,0.019252327745
8,0.011024259018,0.005308144315,0.044433036461,0.027215887004
9,0.002217871606,0.001050077453,0.044352697001,0.032311249260
10,0.003484160725,0.001683779647,0.044277759871,0.033276353419
11,0.002755070094,0.001322987717,0.044256202513,0.031639244385
12,0.001816153886,0.000867696275,0.044225083629,0.030349260102
13,0.000969024109,0.000463769068,0.044184225614,0.029501343977
14,0.000366032383,0.000181948620,0.044133979082,0.029047145629
15,0.000064343430,0.000031507000,0.044074953975,0.028868054717
16,0.000105060750,0.000077207542,0.044007778934,0.028837334134
17,0.000089264937,0.000075039993,0.043932955256,0.028856873522
18,0.000085553936,0.000049407585,0.043850808889,0.028868819605
19,0.000092348398,0.000048017396,0.043761510984,0.028850385005
20,0.000099124879,0.000069175328,0.043665130181,0.028801368483
21,0.000105890721,0.000079364099,0.043561687254,0.028731526761
22,0.000112632885,0.000082169670,0.043451195455,0.028651577842
23,0.000119333197,0.000082036370,0.043333681772,0.028568737110
24,0.000125977323,0.000082196029,0.043209192284,0.028485878052
25,0.000132557725,0.000084096677,0.043077788137,0.028402716218
26,0.000139072622,0.000087769199,0.042939538444,0.028317552004
27,0.000145523329,0.000092529781,0.042794514277,0.028228655524
28,0.000151911744,0.000097596666,0.042642785427,0.028134965145
29,0.000158238822,0.000102437888,0.042484419802,0.028036183295
30,0.000164504126,0.000106853579,0.042319484394,0.027932532402
31,0.000170706096,0.000110891639,0.042148046741,0.027824430334
32,0.000176842608,0.000114709283,0.041970176080,0.027712248215
33,0.000182911473,0.000118459022,0.041785943937,0.027596203542
34,0.000188910716,0.000122230891,0.041595424183,0.027476364752
35,0.000194838646,0.000126046342,0.041398692810,0.027352712283
36,0.000200693782,0.000129881708,0.041195827625,0.027225205633
37,0.000206474735,0.000133698273,0.040986908026,0.027093827475
38,0.000212180120,0.000137464177,0.040772014899,0.026958598386
39,0.000217808502,0.000141163455,0.040551230615,0.026819570142
40,0.000223358407,0.000144794637,0.040324639064,0.026676810181
41,0.000228828344,0.000148364299,0.040092325699,0.026530387414
42,0.000234216834,0.000151880405,0.039854377544,0.026380364357
43,0.000239522438,0.000155348158,0.039610883174,0.026226795766
44,0.000244743761,0.000158768839,0.039361932670,0.026069731335
45,0.000249879453,0.000162140736,0.039107617564,0.025909219536
46,0.000254928206,0.000165460850,0.038848030787,0.025745310539
47,0.000259888748,0.000168726339,0.038583266618,0.025578057479
48,0.000264759840,0.000171935267,0.038313420643,0.025407516297
49,0.000269540273,0.000175086654,0.038038589712,0.025233744851
50,0.000274228879,0.000178180141,0.037758871902,0.025056801980
51,0.000278824522,0.000181215559,0.037474366470,0.024876746892
52,0.000283326109,0.000184192628,0.037185173810,0.024693638981
53,0.000287732590,0.000187110842,0.036891395406,0.024507537925
54,0.000292042955,0.000189969506,0.036593133778,0.024318503914
55,0.000296256237,0.000192767841,0.036290492440,0.024126597827
56,0.000300371512,0.000195505085,0.035983575844,0.023931881320
57,0.000304387899,0.000198180554,0.035672489332,0.023734416798
58,0.000308304558,0.000200793656,0.035357339087,0.023534267345
59,0.000312120694,0.000203343867,0.035038232083,0.023331496629
60,0.000315835555,0.000205830705,0.034715276033,0.023126168834
