iteration,max_diff,ave_diff,max_diff_true,ave_diff_true
1,0.987546323349,0.518402877294,0.951333806121,0.481852152322
2,0.485079073242,0.232880920993,2.993237233228,1.499064321813
3,0.164954655507,0.081960688239,1.722171784662,0.869956151436
4,0.104193827851,0.051859951494,1.342595311746,0.679720374961
5,0.079468249018,0.039334634740,1.121543566591,0.570659371762
6,0.065396653054,0.032322845754,0.965359859840,0.493970723378
7,0.056035911537,0.027703651302,0.844721263396,0.434778066386
8,0.049191469460,0.024343875473,0.746835730908,0.386706977233
9,0.043872112059,0.021739024299,0.664935125528,0.346425928296
10,0.039563360386,0.019630511849,0.594960825464,0.311952901281
11,0.035969295084,0.017871180827,0.534260331060,0.281998605394
12,0.032905756849,0.016370243526,0.480990159014,0.255669101034
13,0.030250836371,0.015068005575,0.433809569938,0.232314750319
14,0.027919770547,0.013923168297,0.391709202574,0.211446363474
15,0.025851251323,0.012905963933,0.353908390958,0.192685256198
16,0.023999491994,0.011994209642,0.319790163741,0.175731773566
17,0.022329388174,0.011170918110,0.288858221181,0.160344518593
18,0.020820760003,0.010422784705,0.260707396353,0.146326116974
19,0.019464165292,0.009739191979,0.235002747681,0.133513150505
20,0.018219300308,0.009111532338,0.211464377461,0.121768848927
21,0.017070757641,0.008532733592,0.189856166281,0.110977665027
22,0.016007020866,0.007996918065,0.169977256064,0.101041170420
23,0.015018415259,0.007499152186,0.151655506288,0.091874899100
24,0.014096742327,0.007035258914,0.134742394685,0.083405884907
25,0.013235001478,0.006601674805,0.119108993639,0.075570716020
26,0.012427174745,0.006195339439,0.104642759867,0.068313980630
27,0.011668057999,0.005813608721,0.091244947293,0.061587012670
28,0.010953126966,0.005454186084,0.078828503244,0.055346870494
29,0.010278429740,0.005115067309,0.067316343539,0.049555498408
30,0.009640499681,0.004794495841,0.056639927561,0.044179033132
31,0.009036284231,0.004490926290,0.046738072931,0.039187226183
32,0.008463086255,0.004202994372,0.046252114501,0.034552959729
33,0.007918515362,0.003929491990,0.046234413992,0.030251838368
34,0.007400447240,0.003669346425,0.046217377875,0.026261843021
35,0.006906989471,0.003421602859,0.046200992921,0.022563035957
36,0.006436452632,0.003185409610,0.046185245551,0.019580267601
37,0.005987325735,0.002960005602,0.046170121850,0.021150801397
38,0.005558255255,0.002744709658,0.046155607582,0.024058859523
39,0.005148027131,0.002538911329,0.046141688202,0.026746271923
40,0.004755551249,0.002342062989,0.046128348864,0.029219268325
41,0.004379848014,0.002153672997,0.046115574434,0.031489535264
42,0.000043513048,0.000016316523,0.046103349497,0.033567874149
43,0.000055487650,0.000020809293,0.046103014670,0.033552034743
44,0.000066967513,0.000025118145,0.046102585164,0.033531833037
45,0.000078046456,0.000029278485,0.046102063162,0.033507446970
46,0.000088758849,0.000033303425,0.046101449889,0.033479020031
47,0.000099114536,0.000037196875,0.046100746073,0.033446682900
48,0.000109111526,0.000040958301,0.046099952141,0.033410562399
49,0.000118741640,0.000044584842,0.046099068319,0.033370785814
50,0.000127993383,0.000048072383,0.046098094686,0.033327483166
51,0.000136853556,0.000051416161,0.046097031211,0.033280788438
52,0.000145308222,0.000054611130,0.046095877777,0.033230840220
53,0.000153343335,0.000057652187,0.046094634195,0.033177781995
54,0.000160945157,0.000060534338,0.046093300217,0.033121762204
