iteration,max_diff,R_max_diff,W_max_diff,Z_diff
1,0.8366343496036625,0.8366343496036625,0.0317737530577120,0.6441741372901683
2,0.4629415391640435,0.4629415391640435,0.0426718990846838,0.1561781646154850
3,0.1692551680444410,0.1692551680444410,0.0454463146283350,0.0195423131841505
4,0.6463098387705812,0.6463098387705812,0.0464719729557625,0.1735005166560984
5,0.5085369687942380,0.5085369687942380,0.0463894605493221,0.1229407379364567
6,0.4012130393830463,0.4012130393830463,0.0463078987775734,0.0854525633525171
7,0.3172446209806531,0.3172446209806531,0.0462289690223342,0.0583127594874223
8,0.2493621921462394,0.2493621921462394,0.0461536931938587,0.0390251743167361
9,0.1936645782235277,0.1936645782235277,0.0460826789837564,0.0255447696639934
10,0.1477346886404753,0.1477346886404753,0.0460162642569442,0.0162871284486164
11,0.1097338112743383,0.1097338112743383,0.0459546041121641,0.0100602936573254
12,0.0782527490743508,0.0782527490743508,0.0458977252197624,0.0059819311384383
13,0.0521994121318144,0.0521994121318144,0.0458455608398178,0.0034051079370418
14,0.0457979740547412,0.0307164270606127,0.0457979740547412,0.0018586892304526
15,0.0457547736210148,0.0131211385063287,0.0457547736210148,0.0010018115348821
16,0.0457157251143901,0.0126485730582718,0.0457157251143901,0.0005899324243347
17,0.0456805590509155,0.0244137405813563,0.0456805590509155,0.0004497708636806
18,0.0456489770784883,0.0336720067407941,0.0456489770784883,0.0004608446949849
19,0.0456206569746251,0.0407463782714051,0.0456206569746251,0.0005418153194633
20,0.0456185870694895,0.0402647930185267,0.0456185870694895,0.0005336515025306
21,0.0456158809541230,0.0396713312673433,0.0456158809541230,0.0005240639604999
22,0.0456125220288801,0.0389836382442264,0.0456125220288801,0.0005136048650067
23,0.0456084855492189,0.0382192096527426,0.0456084855492189,0.0005027955850397
24,0.0456037422958959,0.0373957126634183,0.0456037422958959,0.0004921092416219
25,0.0455982606644948,0.0365308854759762,0.0455982606644948,0.0004819511612833
26,0.0455920081643073,0.0356422843744228,0.0455920081643073,0.0004726433371736
27,0.0455849526248973,0.0347469701225685,0.0455849526248973,0.0004644151976024
28,0.0455770632149901,0.0338611764236639,0.0455770632149901,0.0004574014248427
29,0.0455683113106945,0.0329999858699120,0.0455683113106945,0.0004516466005586
30,0.0455586712236615,0.0321770313600801,0.0455586712236615,0.0004471157500425
31,0.0455481207895392,0.0314042368589532,0.0455481207895392,0.0004437093561634
32,0.0455366418140910,0.0306916083449441,0.0455366418140910,0.0004412811161524
33,0.0455242203749652,0.0300470829931686,0.0455242203749652,0.0004396566231273
34,0.0455108469796122,0.0294764417808785,0.0455108469796122,0.0004386512597888
35,0.0454965165832922,0.0289832877435510,0.0454965165832922,0.0004380858640259
36,0.0454812284748991,0.0285690891399745,0.0454812284748991,0.0004377991199996
37,0.0454649860420397,0.0282332839467807,0.0454649860420397,0.0004376560865869
38,0.0454477964301251,0.0279734395549015,0.0454477964301251,0.0004375527387748
39,0.0454296701129502,0.0277854594253446,0.0454296701129502,0.0004374168128677
40,0.0454106203941937,0.0276638268873980,0.0454106203941937,0.0004372055709074
41,0.0453906628603997,0.0276018752901568,0.0453906628603997,0.0004369013084846
42,0.0453698148062826,0.0275920733589321,0.0453698148062826,0.0004365055154887
43,0.0453480946526717,0.0276263148253868,0.0453480946526717,0.0004360325700625
44,0.0453255213761682,0.0276962021193824,0.0453255213761682,0.0004355037245386
45,0.0453021139677302,0.0277933150302548,0.0453021139677302,0.0004349419578988
46,0.0452778909350843,0.0279094566509603,0.0452778909350843,0.0004343680551251
47,0.0452528698612024,0.0280368704945680,0.0452528698612024,0.0004337980605101
48,0.0452270670282405,0.0281684243124342,0.0452270670282405,0.0004332420640400
49,0.0452004971134259,0.0282977577567987,0.0452004971134259,0.0004327041353032
50,0.0451731729605166,0.0284193925473650,0.0451731729605166,0.0004321831258316
51,0.0451451054277393,0.0285288051725285,0.0451451054277393,0.0004316740200586
52,0.0451163033106068,0.0286224633516648,0.0451163033106068,0.0004311695209178
53,0.0450867733357879,0.0286978284920186,0.0450867733357879,0.0004306615985163
54,0.0450565202202849,0.0287533271913798,0.0450565202202849,0.0004301427971398
55,0.0450255467885963,0.0287882954733351,0.0450255467885963,0.0004296071733709
56,0.0449938541393159,0.0288028999074422,0.0449938541393159,0.0004290508156141
57,0.0449614418517504,0.0287980400758255,0.0449614418517504,0.0004284719623198
58,0.0449283082226187,0.0287752370136154,0.0449283082226187,0.0004278707874031
59,0.0448944505227192,0.0287365122850573,0.0448944505227192,0.0004272489525351
60,0.0448598652635926,0.0286842622699607,0.0448598652635926,0.0004266090379982
61,0.0448245484646500,0.0286211320351567,0.0448245484646500,0.0004259539579759
62,0.0447884959119413,0.0285498928611327,0.0447884959119413,0.0004252864474128
63,0.0447517034006803,0.0284733270941030,0.0447517034006803,0.0004246086802766
64,0.0447141669547719,0.0283941235093478,0.0447141669547719,0.0004239220486983
65,0.0446758830178619,0.0283147858161851,0.0446758830178619,0.0004232271039840
66,0.0446368486118075,0.0282375563249288,0.0446368486118075,0.0004225236367983
67,0.0445970614598817,0.0281643561510496,0.0445970614598817,0.0004218108580172
68,0.0445565200734508,0.0280967426733470,0.0445565200734508,0.0004210876342460
69,0.0445152238022243,0.0280358843144750,0.0445152238022243,0.0004203527324642
70,0.0444731728494498,0.0279825520971062,0.0444731728494498,0.0004196050353184
71,0.0444303682545564,0.0279371268695050,0.0444303682545564,0.0004188436998698
72,0.0443868118467141,0.0278996206098795,0.0443868118467141,0.0004180682460237
73,0.0443425061735450,0.0278697098252796,0.0443425061735450,0.0004172785737714
74,0.0442974544097787,0.0278467787689823,0.0442974544097787,0.0004164749193277
75,0.0442516602509874,0.0278299700159709,0.0442516602509874,0.0004156577675427
76,0.0442051277976638,0.0278182398596540,0.0442051277976638,0.0004148277416678
77,0.0441578614348259,0.0278104160197377,0.0441578614348259,0.0004139854912287
78,0.0441098657120761,0.0278052552721369,0.0441098657120761,0.0004131315955053
79,0.0440611452286145,0.0278014988144302,0.0440611452286145,0.0004122664947584
80,0.0440117045271546,0.0277979234496115,0.0440117045271546,0.0004113904550056
81,0.0439615480000283,0.0277933869902878,0.0439615480000283,0.0004105035661065
82,0.0439106798100451,0.0277868666380851,0.0439106798100451,0.0004096057678557
83,0.0438591038279004,0.0277774894623123,0.0438591038279004,0.0004086968953264
84,0.0438068235871659,0.0277645544724606,0.0438068235871659,0.0004077767333298
85,0.0437538422571412,0.0277475461370295,0.0437538422571412,0.0004068450699792
86,0.0437001626331545,0.0277261395345446,0.0437001626331545,0.0004059017412302
87,0.0436457871432667,0.0277001976216604,0.0436457871432667,0.0004049466609182
88,0.0435907178697972,0.0276697613602350,0.0435907178697972,0.0004039798339734
89,0.0435349565836487,0.0276350336547168,0.0435349565836487,0.0004030013533495
90,0.0434785047890774,0.0275963582095669,0.0434785047890774,0.0004020113838426
91,0.0434213637763390,0.0275541945221928,0.0434213637763390,0.0004010101372663
92,0.0433635346795370,0.0275090902801965,0.0433635346795370,0.0003999978442436
93,0.0433050185370011,0.0274616524344947,0.0433050185370011,0.0003989747275950
94,0.0432458163516332,0.0274125181754207,0.0432458163516332,0.0003979409811416
95,0.0431859291488494,0.0273623269519624,0.0431859291488494,0.0003968967565091
96,0.0431253580300194,0.0273116945506933,0.0431253580300194,0.0003958421587060
97,0.0430641042196359,0.0272611900975275,0.0430641042196359,0.0003947772498892
98,0.0430021691048225,0.0272113166696968,0.0430021691048225,0.0003937020594710
99,0.0429395542661912,0.0271624960152669,0.0429395542661912,0.0003926165980058
100,0.0428762614994729,0.0271150576811898,0.0428762614994729,0.0003915208721292
101,0.0428122928277493,0.0270692326562550,0.0428122928277493,0.0003904148980335
102,0.0427476505044969,0.0270251514498193,0.0427476505044969,0.0003892987115286
103,0.0426823370079999,0.0269828463575696,0.0426823370079999,0.0003881723736414
104,0.0426163550279932,0.0269422575174709,0.0426163550279932,0.0003870359715067
105,0.0425497074456361,0.0269032422369820,0.0425497074456361,0.0003858896150789
106,0.0424823973081065,0.0268655869797004,0.0424823973081065,0.0003847334307786
107,0.0424144277992230,0.0268290213375821,0.0424144277992230,0.0003835675535831
108,0.0423458022075574,0.0267932332841119,0.0423458022075574,0.0003823921189506
109,0.0422765238934981,0.0267578850033127,0.0422765238934981,0.0003812072559284
110,0.0422065962566563,0.0267226286171465,0.0422065962566563,0.0003800130823854
111,0.0421360227048971,0.0266871211865225,0.0421360227048971,0.0003788097027891
112,0.0420648066261190,0.0266510384348868,0.0420648066261190,0.0003775972085089
113,0.0419929513637163,0.0266140867337329,0.0419929513637163,0.0003763756802930
114,0.0419204601964426,0.0265760129915560,0.0419204601964426,0.0003751451921518
115,0.0418473363231706,0.0265366121968731,0.0418473363231706,0.0003739058159018
116,0.0417735828528087,0.0264957324771523,0.0417735828528087,0.0003726576254797
117,0.0416992027994124,0.0264532776443211,0.0416992027994124,0.0003714007004225
118,0.0416241990823162,0.0264092072998843,0.0416241990823162,0.0003701351280669
119,0.0415485745309229,0.0263635346650282,0.0415485745309229,0.0003688610042529
120,0.0414723318936251,0.0263163223805407,0.0414723318936251,0.0003675784326682
121,0.0413954738502046,0.0262676765857258,0.0413954738502046,0.0003662875230863
122,0.0413180030269599,0.0262177396332586,0.0413180030269599,0.0003649883889750
123,0.0412399220137527,0.0261666818273721,0.0412399220137527,0.0003636811448524
124,0.0411612333821439,0.0261146925858311,0.0411612333821439,0.0003623659039558
125,0.0410819397038018,0.0260619714224615,0.0410819397038018,0.0003610427764642
126,0.0410020435684066,0.0260087191277838,0.0410020435684066,0.0003597118685374
127,0.0409215476003525,0.0259551294922835,0.0409215476003525,0.0003583732821862
128,0.0408404544736412,0.0259013818722266,0.0408404544736412,0.0003570271158669
129,0.0407587669244751,0.0258476348441724,0.0407587669244751,0.0003556734656747
130,0.0406764877611843,0.0257940211341740,0.0406764877611843,0.0003543124267828
131,0.0405936198712569,0.0257406439438795,0.0405936198712569,0.0003529440949212
132,0.0405101662253693,0.0256875747311423,0.0405101662253693,0.0003515685676049
133,0.0404261298784476,0.0256348524399635,0.0404261298784476,0.0003501859450076
134,0.0403415139679067,0.0255824841160476,0.0403415139679067,0.0003487963302997
135,0.0402563217093201,0.0255304467920481,0.0402563217093201,0.0003473998295546
136,0.0401705563898602,0.0254786904824372,0.0401705563898602,0.0003459965512219
137,0.0400842213599181,0.0254271420931305,0.0400842213599181,0.0003445866053409
138,0.0399973200233595,0.0253757100263523,0.0399973200233595,0.0003431701026583
139,0.0399098558268982,0.0253242892470961,0.0399098558268982,0.0003417471537552
